time,1day_active_users
2018-10-05 00:00:00-04:00,19567.0
2018-10-06 00:00:00-04:00,14614.0
2018-10-07 00:00:00-04:00,13822.0
2018-10-08 00:00:00-04:00,17682.0
2018-10-09 00:00:00-04:00,19815.0
2018-10-10 00:00:00-04:00,22572.0
2018-10-11 00:00:00-04:00,22735.0
2018-10-12 00:00:00-04:00,20111.0
2018-10-13 00:00:00-04:00,14445.0
2018-10-14 00:00:00-04:00,17029.0
2018-10-15 00:00:00-04:00,21439.0
2018-10-16 00:00:00-04:00,21753.0
2018-10-17 00:00:00-04:00,20886.0
2018-10-18 00:00:00-04:00,20619.0
2018-10-19 00:00:00-04:00,19437.0
2018-10-20 00:00:00-04:00,14477.0
2018-10-21 00:00:00-04:00,16264.0
2018-10-22 00:00:00-04:00,21409.0
2018-10-23 00:00:00-04:00,21782.0
2018-10-24 00:00:00-04:00,20949.0
2018-10-25 00:00:00-04:00,20887.0
2018-10-26 00:00:00-04:00,19535.0
2018-10-27 00:00:00-04:00,14528.0
2018-10-28 00:00:00-04:00,16213.0
2018-10-29 00:00:00-04:00,21457.0
2018-10-30 00:00:00-04:00,21230.0
2018-10-31 00:00:00-04:00,21097.0
2018-11-01 00:00:00-04:00,21730.0
2018-11-02 00:00:00-04:00,20159.0
2018-11-03 00:00:00-04:00,14358.0
2018-11-04 00:00:00-04:00,16416.0
2018-11-05 00:00:00-05:00,22161.0
2018-11-06 00:00:00-05:00,21609.0
2018-11-07 00:00:00-05:00,21410.0
2018-11-08 00:00:00-05:00,20869.0
2018-11-09 00:00:00-05:00,19391.0
2018-11-10 00:00:00-05:00,14549.0
2018-11-11 00:00:00-05:00,17179.0
2018-11-12 00:00:00-05:00,21271.0
2018-11-13 00:00:00-05:00,21530.0
2018-11-14 00:00:00-05:00,22336.0
2018-11-15 00:00:00-05:00,21717.0
2018-11-16 00:00:00-05:00,20332.0
2018-11-17 00:00:00-05:00,14949.0
2018-11-18 00:00:00-05:00,16554.0
2018-11-19 00:00:00-05:00,21391.0
2018-11-20 00:00:00-05:00,20649.0
2018-11-21 00:00:00-05:00,17132.0
2018-11-22 00:00:00-05:00,12478.0
2018-11-23 00:00:00-05:00,16904.42829827916
2018-11-24 00:00:00-05:00,14375.0
2018-11-25 00:00:00-05:00,17107.0
2018-11-26 00:00:00-05:00,21985.0
2018-11-27 00:00:00-05:00,21656.0
2018-11-28 00:00:00-05:00,22398.0
2018-11-29 00:00:00-05:00,20854.0
2018-11-30 00:00:00-05:00,20092.0
2018-12-01 00:00:00-05:00,15861.0
2018-12-02 00:00:00-05:00,16630.0
2018-12-03 00:00:00-05:00,21124.0
2018-12-04 00:00:00-05:00,20892.0
2018-12-05 00:00:00-05:00,20266.0
2018-12-06 00:00:00-05:00,20691.0
2018-12-07 00:00:00-05:00,18172.0
2018-12-08 00:00:00-05:00,15760.0
2018-12-09 00:00:00-05:00,15127.0
2018-12-10 00:00:00-05:00,16494.0
2018-12-11 00:00:00-05:00,15887.0
2018-12-12 00:00:00-05:00,15352.0
2018-12-13 00:00:00-05:00,14745.0
2018-12-14 00:00:00-05:00,14891.0
2018-12-15 00:00:00-05:00,11096.0
2018-12-16 00:00:00-05:00,10684.0
2018-12-17 00:00:00-05:00,15462.0
2018-12-18 00:00:00-05:00,14210.0
2018-12-19 00:00:00-05:00,13963.0
2018-12-20 00:00:00-05:00,13945.0
2018-12-21 00:00:00-05:00,13942.0
2018-12-22 00:00:00-05:00,9084.0
2018-12-23 00:00:00-05:00,9415.0
2018-12-24 00:00:00-05:00,8370.0
2018-12-25 00:00:00-05:00,7305.0
2018-12-26 00:00:00-05:00,10199.0
2018-12-27 00:00:00-05:00,10117.0
2018-12-28 00:00:00-05:00,10720.0
2018-12-29 00:00:00-05:00,8607.0
2018-12-30 00:00:00-05:00,8756.0
2018-12-31 00:00:00-05:00,10235.0
2019-01-01 00:00:00-05:00,10415.0
2019-01-02 00:00:00-05:00,14465.0
2019-01-03 00:00:00-05:00,14872.0
2019-01-04 00:00:00-05:00,0.0
2019-01-05 00:00:00-05:00,0.0
2019-01-06 00:00:00-05:00,11322.0
2019-01-07 00:00:00-05:00,16735.0
2019-01-08 00:00:00-05:00,17346.0
2019-01-09 00:00:00-05:00,16838.0
2019-01-10 00:00:00-05:00,19106.0
2019-01-11 00:00:00-05:00,18256.0
2019-01-12 00:00:00-05:00,17156.0
2019-01-13 00:00:00-05:00,19716.0
2019-01-14 00:00:00-05:00,21341.0
2019-01-15 00:00:00-05:00,20980.0
2019-01-16 00:00:00-05:00,20631.0
2019-01-17 00:00:00-05:00,20792.0
2019-01-18 00:00:00-05:00,19453.0
2019-01-19 00:00:00-05:00,14443.0
2019-01-20 00:00:00-05:00,15246.0
2019-01-21 00:00:00-05:00,17625.0
2019-01-22 00:00:00-05:00,20615.0
2019-01-23 00:00:00-05:00,19940.0
2019-01-24 00:00:00-05:00,19991.0
2019-01-25 00:00:00-05:00,18281.0
2019-01-26 00:00:00-05:00,13923.0
2019-01-27 00:00:00-05:00,15904.0
2019-01-28 00:00:00-05:00,20295.0
2019-01-29 00:00:00-05:00,20440.0
2019-01-30 00:00:00-05:00,19650.0
2019-01-31 00:00:00-05:00,19743.0
2019-02-01 00:00:00-05:00,18569.0
2019-02-02 00:00:00-05:00,14310.0
2019-02-03 00:00:00-05:00,15660.0
2019-02-04 00:00:00-05:00,20215.0
2019-02-05 00:00:00-05:00,20192.0
2019-02-06 00:00:00-05:00,19373.0
2019-02-07 00:00:00-05:00,19816.0
2019-02-08 00:00:00-05:00,18622.0
2019-02-09 00:00:00-05:00,14176.0
2019-02-10 00:00:00-05:00,16182.0
2019-02-11 00:00:00-05:00,20113.0
2019-02-12 00:00:00-05:00,19812.0
2019-02-13 00:00:00-05:00,19351.0
2019-02-14 00:00:00-05:00,18951.0
2019-02-15 00:00:00-05:00,18040.0
2019-02-16 00:00:00-05:00,14192.0
2019-02-17 00:00:00-05:00,16023.0
2019-02-18 00:00:00-05:00,19922.0
2019-02-19 00:00:00-05:00,20063.0
2019-02-20 00:00:00-05:00,19665.0
2019-02-21 00:00:00-05:00,19674.0
2019-02-22 00:00:00-05:00,18046.0
2019-02-23 00:00:00-05:00,14805.0
2019-02-24 00:00:00-05:00,15781.0
2019-02-25 00:00:00-05:00,20189.0
2019-02-26 00:00:00-05:00,20077.0
2019-02-27 00:00:00-05:00,19911.0
2019-02-28 00:00:00-05:00,19047.0
2019-03-01 00:00:00-05:00,17946.0
2019-03-02 00:00:00-05:00,12367.0
2019-03-03 00:00:00-05:00,12423.0
2019-03-04 00:00:00-05:00,16447.0
2019-03-05 00:00:00-05:00,16268.0
2019-03-06 00:00:00-05:00,15549.0
2019-03-07 00:00:00-05:00,16461.0
2019-03-08 00:00:00-05:00,15257.0
2019-03-09 00:00:00-05:00,12788.0
2019-03-10 00:00:00-05:00,15776.0
2019-03-11 00:00:00-04:00,20188.0
2019-03-12 00:00:00-04:00,20612.0
2019-03-13 00:00:00-04:00,19536.0
2019-03-14 00:00:00-04:00,19270.0
2019-03-15 00:00:00-04:00,18748.0
2019-03-16 00:00:00-04:00,0.0
2019-03-17 00:00:00-04:00,0.0
2019-03-18 00:00:00-04:00,20186.0
2019-03-19 00:00:00-04:00,19992.0
2019-03-20 00:00:00-04:00,20097.0
2019-03-21 00:00:00-04:00,0.0
2019-03-22 00:00:00-04:00,0.0
2019-03-23 00:00:00-04:00,13621.0
2019-03-24 00:00:00-04:00,15525.0
2019-03-25 00:00:00-04:00,20222.0
2019-03-26 00:00:00-04:00,20325.0
2019-03-27 00:00:00-04:00,19765.0
2019-03-28 00:00:00-04:00,19439.0
2019-03-29 00:00:00-04:00,17915.0
2019-03-30 00:00:00-04:00,13679.0
2019-03-31 00:00:00-04:00,15964.0
2019-04-01 00:00:00-04:00,20608.0
2019-04-02 00:00:00-04:00,20079.0
2019-04-03 00:00:00-04:00,20244.0
2019-04-04 00:00:00-04:00,19629.0
2019-04-05 00:00:00-04:00,19292.0
2019-04-06 00:00:00-04:00,14024.0
2019-04-07 00:00:00-04:00,15942.0
2019-04-08 00:00:00-04:00,20378.0
2019-04-09 00:00:00-04:00,20258.0
2019-04-10 00:00:00-04:00,19785.0
2019-04-11 00:00:00-04:00,20760.0
2019-04-12 00:00:00-04:00,0.0
2019-04-13 00:00:00-04:00,13864.0
2019-04-14 00:00:00-04:00,16070.0
2019-04-15 00:00:00-04:00,20449.0
2019-04-16 00:00:00-04:00,20030.0
2019-04-17 00:00:00-04:00,0.0
2019-04-18 00:00:00-04:00,19241.0
2019-04-19 00:00:00-04:00,15142.0
2019-04-20 00:00:00-04:00,12703.0
2019-04-21 00:00:00-04:00,14754.0
2019-04-22 00:00:00-04:00,20212.0
2019-04-23 00:00:00-04:00,20775.0
2019-04-24 00:00:00-04:00,19915.0
2019-04-25 00:00:00-04:00,20268.0
2019-04-26 00:00:00-04:00,18598.0
2019-04-27 00:00:00-04:00,13946.0
2019-04-28 00:00:00-04:00,15729.0
2019-04-29 00:00:00-04:00,20558.0
2019-04-30 00:00:00-04:00,20826.0
2019-05-01 00:00:00-04:00,20825.0
2019-05-02 00:00:00-04:00,19568.0
2019-05-03 00:00:00-04:00,0.0
2019-05-04 00:00:00-04:00,0.0
2019-05-05 00:00:00-04:00,0.0
2019-05-06 00:00:00-04:00,0.0
2019-05-07 00:00:00-04:00,0.0
2019-05-08 00:00:00-04:00,0.0
2019-05-09 00:00:00-04:00,0.0
2019-05-10 00:00:00-04:00,16921.0
2019-05-11 00:00:00-04:00,12333.0
2019-05-12 00:00:00-04:00,11875.0
2019-05-13 00:00:00-04:00,16967.0
2019-05-14 00:00:00-04:00,16909.0
2019-05-15 00:00:00-04:00,16892.0
2019-05-16 00:00:00-04:00,15742.0
2019-05-17 00:00:00-04:00,14695.0
2019-05-18 00:00:00-04:00,10505.0
2019-05-19 00:00:00-04:00,11600.0
2019-05-20 00:00:00-04:00,15527.0
2019-05-21 00:00:00-04:00,16492.0
2019-05-22 00:00:00-04:00,15416.0
2019-05-23 00:00:00-04:00,15055.0
2019-05-24 00:00:00-04:00,15954.0
2019-05-25 00:00:00-04:00,10275.0
2019-05-26 00:00:00-04:00,9904.0
2019-05-27 00:00:00-04:00,11433.0
2019-05-28 00:00:00-04:00,15650.0
2019-05-29 00:00:00-04:00,15447.0
2019-05-30 00:00:00-04:00,15454.0
2019-05-31 00:00:00-04:00,15334.0
2019-06-01 00:00:00-04:00,10545.0
2019-06-02 00:00:00-04:00,10783.0
2019-06-03 00:00:00-04:00,15238.0
2019-06-04 00:00:00-04:00,17023.0
2019-06-05 00:00:00-04:00,16103.0
2019-06-06 00:00:00-04:00,15535.0
2019-06-07 00:00:00-04:00,15397.0
2019-06-08 00:00:00-04:00,11800.0
2019-06-09 00:00:00-04:00,12273.0
2019-06-10 00:00:00-04:00,16282.0
2019-06-11 00:00:00-04:00,16369.0
2019-06-12 00:00:00-04:00,16344.0
2019-06-13 00:00:00-04:00,15972.0
2019-06-14 00:00:00-04:00,16581.0
2019-06-15 00:00:00-04:00,12732.0
2019-06-16 00:00:00-04:00,12353.0
2019-06-17 00:00:00-04:00,15979.0
2019-06-18 00:00:00-04:00,16789.0
2019-06-19 00:00:00-04:00,16904.42829827916
2019-06-20 00:00:00-04:00,15989.0
2019-06-21 00:00:00-04:00,14645.0
2019-06-22 00:00:00-04:00,12350.0
2019-06-23 00:00:00-04:00,12293.0
2019-06-24 00:00:00-04:00,16264.0
2019-06-25 00:00:00-04:00,16904.42829827916
2019-06-26 00:00:00-04:00,16341.0
2019-06-27 00:00:00-04:00,16904.42829827916
2019-06-28 00:00:00-04:00,15836.0
2019-06-29 00:00:00-04:00,12280.0
2019-06-30 00:00:00-04:00,12293.0
2019-07-01 00:00:00-04:00,16120.0
2019-07-02 00:00:00-04:00,16314.0
2019-07-03 00:00:00-04:00,15596.0
2019-07-04 00:00:00-04:00,11364.0
2019-07-05 00:00:00-04:00,15566.0
2019-07-06 00:00:00-04:00,11874.0
2019-07-07 00:00:00-04:00,12146.0
2019-07-08 00:00:00-04:00,16201.0
2019-07-09 00:00:00-04:00,17482.0
2019-07-10 00:00:00-04:00,17491.0
2019-07-11 00:00:00-04:00,17283.0
2019-07-12 00:00:00-04:00,16137.0
2019-07-13 00:00:00-04:00,12911.0
2019-07-14 00:00:00-04:00,13217.0
2019-07-15 00:00:00-04:00,17439.0
2019-07-16 00:00:00-04:00,16907.0
2019-07-17 00:00:00-04:00,16904.42829827916
2019-07-18 00:00:00-04:00,16400.0
2019-07-19 00:00:00-04:00,15893.0
2019-07-20 00:00:00-04:00,11812.0
2019-07-21 00:00:00-04:00,12306.0
2019-07-22 00:00:00-04:00,17272.0
2019-07-23 00:00:00-04:00,16904.42829827916
2019-07-24 00:00:00-04:00,16904.42829827916
2019-07-25 00:00:00-04:00,16981.0
2019-07-26 00:00:00-04:00,16675.0
2019-07-27 00:00:00-04:00,12924.0
2019-07-28 00:00:00-04:00,13053.0
2019-07-29 00:00:00-04:00,17248.0
2019-07-30 00:00:00-04:00,17351.0
2019-07-31 00:00:00-04:00,17146.0
2019-08-02 00:00:00-04:00,17337.0
2019-08-03 00:00:00-04:00,13902.0
2019-08-04 00:00:00-04:00,13729.0
2019-08-05 00:00:00-04:00,18570.0
2019-08-06 00:00:00-04:00,18062.0
2019-08-07 00:00:00-04:00,17277.0
2019-08-08 00:00:00-04:00,17579.0
2019-08-09 00:00:00-04:00,16847.0
2019-08-10 00:00:00-04:00,13108.0
2019-08-11 00:00:00-04:00,14381.0
2019-08-12 00:00:00-04:00,20237.0
2019-08-13 00:00:00-04:00,19692.0
2019-08-14 00:00:00-04:00,19918.0
2019-08-15 00:00:00-04:00,20943.0
2019-08-16 00:00:00-04:00,19970.0
2019-08-17 00:00:00-04:00,16733.0
