,time,metric_name,metric_value,date,year
523569,2019-03-01 00:00:00-05:00,google.meet:num_meetings_with_external_users,6,2019-03-01,2019
523570,2019-03-01 00:00:00-05:00,google.meet:num_meetings_with_pstn_in_users,7,2019-03-01,2019
523571,2019-03-01 00:00:00-05:00,google.meet:num_meetings_with_pstn_out_users,0,2019-03-01,2019
523572,2019-03-01 00:00:00-05:00,google.meet:total_call_minutes,4139,2019-03-01,2019
523573,2019-03-01 00:00:00-05:00,google.meet:total_call_minutes_android,50,2019-03-01,2019
523574,2019-03-01 00:00:00-05:00,google.meet:total_call_minutes_by_external_users,631,2019-03-01,2019
523575,2019-03-01 00:00:00-05:00,google.meet:total_call_minutes_by_internal_users,2778,2019-03-01,2019
523576,2019-03-01 00:00:00-05:00,google.meet:total_call_minutes_by_pstn_in_users,729,2019-03-01,2019
523577,2019-03-01 00:00:00-05:00,google.meet:total_call_minutes_by_pstn_out_users,0,2019-03-01,2019
523578,2019-03-01 00:00:00-05:00,google.meet:total_call_minutes_chromebase,0,2019-03-01,2019
523579,2019-03-01 00:00:00-05:00,google.meet:total_call_minutes_chromebox,0,2019-03-01,2019
523580,2019-03-01 00:00:00-05:00,google.meet:total_call_minutes_ios,143,2019-03-01,2019
523581,2019-03-01 00:00:00-05:00,google.meet:total_call_minutes_jamboard,0,2019-03-01,2019
523582,2019-03-01 00:00:00-05:00,google.meet:total_call_minutes_unknown_client,0,2019-03-01,2019
523583,2019-03-01 00:00:00-05:00,google.meet:total_call_minutes_web,2583,2019-03-01,2019
523584,2019-03-01 00:00:00-05:00,google.meet:total_meeting_minutes,899,2019-03-01,2019
524119,2019-03-02 00:00:00-05:00,google.meet:average_meeting_minutes,20,2019-03-02,2019
524120,2019-03-02 00:00:00-05:00,google.meet:average_meeting_minutes_with_11_to_15_calls,0,2019-03-02,2019
524121,2019-03-02 00:00:00-05:00,google.meet:average_meeting_minutes_with_16_to_25_calls,0,2019-03-02,2019
524122,2019-03-02 00:00:00-05:00,google.meet:average_meeting_minutes_with_26_to_50_calls,0,2019-03-02,2019
524123,2019-03-02 00:00:00-05:00,google.meet:average_meeting_minutes_with_2_calls,20,2019-03-02,2019
524124,2019-03-02 00:00:00-05:00,google.meet:average_meeting_minutes_with_3_to_5_calls,0,2019-03-02,2019
524125,2019-03-02 00:00:00-05:00,google.meet:average_meeting_minutes_with_6_to_10_calls,0,2019-03-02,2019
524126,2019-03-02 00:00:00-05:00,google.meet:lonely_meetings,6,2019-03-02,2019
524127,2019-03-02 00:00:00-05:00,google.meet:max_concurrent_usage_chromebase,0,2019-03-02,2019
524128,2019-03-02 00:00:00-05:00,google.meet:max_concurrent_usage_chromebox,0,2019-03-02,2019
524129,2019-03-02 00:00:00-05:00,google.meet:num_1day_active_users,6,2019-03-02,2019
524130,2019-03-02 00:00:00-05:00,google.meet:num_30day_active_users,597,2019-03-02,2019
524131,2019-03-02 00:00:00-05:00,google.meet:num_7day_active_users,248,2019-03-02,2019
524132,2019-03-02 00:00:00-05:00,google.meet:num_calls,10,2019-03-02,2019
524133,2019-03-02 00:00:00-05:00,google.meet:num_calls_android,6,2019-03-02,2019
524134,2019-03-02 00:00:00-05:00,google.meet:num_calls_by_external_users,0,2019-03-02,2019
524135,2019-03-02 00:00:00-05:00,google.meet:num_calls_by_internal_users,10,2019-03-02,2019
524136,2019-03-02 00:00:00-05:00,google.meet:num_calls_by_pstn_in_users,0,2019-03-02,2019
524137,2019-03-02 00:00:00-05:00,google.meet:num_calls_by_pstn_out_users,0,2019-03-02,2019
524138,2019-03-02 00:00:00-05:00,google.meet:num_calls_chromebase,0,2019-03-02,2019
524139,2019-03-02 00:00:00-05:00,google.meet:num_calls_chromebox,0,2019-03-02,2019
524140,2019-03-02 00:00:00-05:00,google.meet:num_calls_ios,0,2019-03-02,2019
524141,2019-03-02 00:00:00-05:00,google.meet:num_calls_jamboard,0,2019-03-02,2019
524142,2019-03-02 00:00:00-05:00,google.meet:num_calls_unknown_client,0,2019-03-02,2019
524143,2019-03-02 00:00:00-05:00,google.meet:num_calls_web,4,2019-03-02,2019
524144,2019-03-02 00:00:00-05:00,google.meet:num_meetings,2,2019-03-02,2019
524145,2019-03-02 00:00:00-05:00,google.meet:num_meetings_android,1,2019-03-02,2019
524146,2019-03-02 00:00:00-05:00,google.meet:num_meetings_chromebase,0,2019-03-02,2019
524147,2019-03-02 00:00:00-05:00,google.meet:num_meetings_chromebox,0,2019-03-02,2019
524148,2019-03-02 00:00:00-05:00,google.meet:num_meetings_ios,0,2019-03-02,2019
524149,2019-03-02 00:00:00-05:00,google.meet:num_meetings_jamboard,0,2019-03-02,2019
524150,2019-03-02 00:00:00-05:00,google.meet:num_meetings_unknown_client,0,2019-03-02,2019
524151,2019-03-02 00:00:00-05:00,google.meet:num_meetings_web,2,2019-03-02,2019
524152,2019-03-02 00:00:00-05:00,google.meet:num_meetings_with_11_to_15_calls,0,2019-03-02,2019
524153,2019-03-02 00:00:00-05:00,google.meet:num_meetings_with_16_to_25_calls,0,2019-03-02,2019
524154,2019-03-02 00:00:00-05:00,google.meet:num_meetings_with_26_to_50_calls,0,2019-03-02,2019
524155,2019-03-02 00:00:00-05:00,google.meet:num_meetings_with_2_calls,2,2019-03-02,2019
524156,2019-03-02 00:00:00-05:00,google.meet:num_meetings_with_3_to_5_calls,0,2019-03-02,2019
524157,2019-03-02 00:00:00-05:00,google.meet:num_meetings_with_6_to_10_calls,0,2019-03-02,2019
524158,2019-03-02 00:00:00-05:00,google.meet:num_meetings_with_external_users,0,2019-03-02,2019
524159,2019-03-02 00:00:00-05:00,google.meet:num_meetings_with_pstn_in_users,0,2019-03-02,2019
524160,2019-03-02 00:00:00-05:00,google.meet:num_meetings_with_pstn_out_users,0,2019-03-02,2019
524161,2019-03-02 00:00:00-05:00,google.meet:total_call_minutes,112,2019-03-02,2019
524162,2019-03-02 00:00:00-05:00,google.meet:total_call_minutes_android,36,2019-03-02,2019
524163,2019-03-02 00:00:00-05:00,google.meet:total_call_minutes_by_external_users,0,2019-03-02,2019
524164,2019-03-02 00:00:00-05:00,google.meet:total_call_minutes_by_internal_users,112,2019-03-02,2019
524165,2019-03-02 00:00:00-05:00,google.meet:total_call_minutes_by_pstn_in_users,0,2019-03-02,2019
524166,2019-03-02 00:00:00-05:00,google.meet:total_call_minutes_by_pstn_out_users,0,2019-03-02,2019
524167,2019-03-02 00:00:00-05:00,google.meet:total_call_minutes_chromebase,0,2019-03-02,2019
524168,2019-03-02 00:00:00-05:00,google.meet:total_call_minutes_chromebox,0,2019-03-02,2019
524169,2019-03-02 00:00:00-05:00,google.meet:total_call_minutes_ios,0,2019-03-02,2019
524170,2019-03-02 00:00:00-05:00,google.meet:total_call_minutes_jamboard,0,2019-03-02,2019
524171,2019-03-02 00:00:00-05:00,google.meet:total_call_minutes_unknown_client,0,2019-03-02,2019
524172,2019-03-02 00:00:00-05:00,google.meet:total_call_minutes_web,75,2019-03-02,2019
524173,2019-03-02 00:00:00-05:00,google.meet:total_meeting_minutes,40,2019-03-02,2019
524707,2019-03-03 00:00:00-05:00,google.meet:average_meeting_minutes,28,2019-03-03,2019
524708,2019-03-03 00:00:00-05:00,google.meet:average_meeting_minutes_with_11_to_15_calls,0,2019-03-03,2019
524709,2019-03-03 00:00:00-05:00,google.meet:average_meeting_minutes_with_16_to_25_calls,0,2019-03-03,2019
524710,2019-03-03 00:00:00-05:00,google.meet:average_meeting_minutes_with_26_to_50_calls,0,2019-03-03,2019
524711,2019-03-03 00:00:00-05:00,google.meet:average_meeting_minutes_with_2_calls,25,2019-03-03,2019
524712,2019-03-03 00:00:00-05:00,google.meet:average_meeting_minutes_with_3_to_5_calls,36,2019-03-03,2019
524713,2019-03-03 00:00:00-05:00,google.meet:average_meeting_minutes_with_6_to_10_calls,0,2019-03-03,2019
524714,2019-03-03 00:00:00-05:00,google.meet:lonely_meetings,3,2019-03-03,2019
524715,2019-03-03 00:00:00-05:00,google.meet:max_concurrent_usage_chromebase,0,2019-03-03,2019
524716,2019-03-03 00:00:00-05:00,google.meet:max_concurrent_usage_chromebox,0,2019-03-03,2019
524717,2019-03-03 00:00:00-05:00,google.meet:num_1day_active_users,8,2019-03-03,2019
524718,2019-03-03 00:00:00-05:00,google.meet:num_30day_active_users,584,2019-03-03,2019
524719,2019-03-03 00:00:00-05:00,google.meet:num_7day_active_users,230,2019-03-03,2019
524720,2019-03-03 00:00:00-05:00,google.meet:num_calls,14,2019-03-03,2019
524721,2019-03-03 00:00:00-05:00,google.meet:num_calls_android,1,2019-03-03,2019
524722,2019-03-03 00:00:00-05:00,google.meet:num_calls_by_external_users,1,2019-03-03,2019
524723,2019-03-03 00:00:00-05:00,google.meet:num_calls_by_internal_users,11,2019-03-03,2019
524724,2019-03-03 00:00:00-05:00,google.meet:num_calls_by_pstn_in_users,2,2019-03-03,2019
524725,2019-03-03 00:00:00-05:00,google.meet:num_calls_by_pstn_out_users,0,2019-03-03,2019
524726,2019-03-03 00:00:00-05:00,google.meet:num_calls_chromebase,0,2019-03-03,2019
524727,2019-03-03 00:00:00-05:00,google.meet:num_calls_chromebox,0,2019-03-03,2019
524728,2019-03-03 00:00:00-05:00,google.meet:num_calls_ios,4,2019-03-03,2019
524729,2019-03-03 00:00:00-05:00,google.meet:num_calls_jamboard,0,2019-03-03,2019
524730,2019-03-03 00:00:00-05:00,google.meet:num_calls_unknown_client,0,2019-03-03,2019
524731,2019-03-03 00:00:00-05:00,google.meet:num_calls_web,6,2019-03-03,2019
524732,2019-03-03 00:00:00-05:00,google.meet:num_meetings,4,2019-03-03,2019
524733,2019-03-03 00:00:00-05:00,google.meet:num_meetings_android,1,2019-03-03,2019
524734,2019-03-03 00:00:00-05:00,google.meet:num_meetings_chromebase,0,2019-03-03,2019
524735,2019-03-03 00:00:00-05:00,google.meet:num_meetings_chromebox,0,2019-03-03,2019
524736,2019-03-03 00:00:00-05:00,google.meet:num_meetings_ios,3,2019-03-03,2019
524737,2019-03-03 00:00:00-05:00,google.meet:num_meetings_jamboard,0,2019-03-03,2019
524738,2019-03-03 00:00:00-05:00,google.meet:num_meetings_unknown_client,0,2019-03-03,2019
524739,2019-03-03 00:00:00-05:00,google.meet:num_meetings_web,3,2019-03-03,2019
524740,2019-03-03 00:00:00-05:00,google.meet:num_meetings_with_11_to_15_calls,0,2019-03-03,2019
524741,2019-03-03 00:00:00-05:00,google.meet:num_meetings_with_16_to_25_calls,0,2019-03-03,2019
524742,2019-03-03 00:00:00-05:00,google.meet:num_meetings_with_26_to_50_calls,0,2019-03-03,2019
524743,2019-03-03 00:00:00-05:00,google.meet:num_meetings_with_2_calls,3,2019-03-03,2019
524744,2019-03-03 00:00:00-05:00,google.meet:num_meetings_with_3_to_5_calls,1,2019-03-03,2019
524745,2019-03-03 00:00:00-05:00,google.meet:num_meetings_with_6_to_10_calls,0,2019-03-03,2019
524746,2019-03-03 00:00:00-05:00,google.meet:num_meetings_with_external_users,1,2019-03-03,2019
524747,2019-03-03 00:00:00-05:00,google.meet:num_meetings_with_pstn_in_users,1,2019-03-03,2019
524748,2019-03-03 00:00:00-05:00,google.meet:num_meetings_with_pstn_out_users,0,2019-03-03,2019
524749,2019-03-03 00:00:00-05:00,google.meet:total_call_minutes,2394,2019-03-03,2019
524750,2019-03-03 00:00:00-05:00,google.meet:total_call_minutes_android,2083,2019-03-03,2019
524751,2019-03-03 00:00:00-05:00,google.meet:total_call_minutes_by_external_users,27,2019-03-03,2019
524752,2019-03-03 00:00:00-05:00,google.meet:total_call_minutes_by_internal_users,2295,2019-03-03,2019
524753,2019-03-03 00:00:00-05:00,google.meet:total_call_minutes_by_pstn_in_users,70,2019-03-03,2019
524754,2019-03-03 00:00:00-05:00,google.meet:total_call_minutes_by_pstn_out_users,0,2019-03-03,2019
524755,2019-03-03 00:00:00-05:00,google.meet:total_call_minutes_chromebase,0,2019-03-03,2019
524756,2019-03-03 00:00:00-05:00,google.meet:total_call_minutes_chromebox,0,2019-03-03,2019
524757,2019-03-03 00:00:00-05:00,google.meet:total_call_minutes_ios,55,2019-03-03,2019
524758,2019-03-03 00:00:00-05:00,google.meet:total_call_minutes_jamboard,0,2019-03-03,2019
524759,2019-03-03 00:00:00-05:00,google.meet:total_call_minutes_unknown_client,0,2019-03-03,2019
524760,2019-03-03 00:00:00-05:00,google.meet:total_call_minutes_web,156,2019-03-03,2019
524761,2019-03-03 00:00:00-05:00,google.meet:total_meeting_minutes,113,2019-03-03,2019
525294,2019-03-04 00:00:00-05:00,google.meet:average_meeting_minutes,36,2019-03-04,2019
525295,2019-03-04 00:00:00-05:00,google.meet:average_meeting_minutes_with_11_to_15_calls,0,2019-03-04,2019
525296,2019-03-04 00:00:00-05:00,google.meet:average_meeting_minutes_with_16_to_25_calls,0,2019-03-04,2019
525297,2019-03-04 00:00:00-05:00,google.meet:average_meeting_minutes_with_26_to_50_calls,0,2019-03-04,2019
525298,2019-03-04 00:00:00-05:00,google.meet:average_meeting_minutes_with_2_calls,29,2019-03-04,2019
525299,2019-03-04 00:00:00-05:00,google.meet:average_meeting_minutes_with_3_to_5_calls,32,2019-03-04,2019
525300,2019-03-04 00:00:00-05:00,google.meet:average_meeting_minutes_with_6_to_10_calls,97,2019-03-04,2019
525301,2019-03-04 00:00:00-05:00,google.meet:lonely_meetings,1,2019-03-04,2019
525302,2019-03-04 00:00:00-05:00,google.meet:max_concurrent_usage_chromebase,0,2019-03-04,2019
525303,2019-03-04 00:00:00-05:00,google.meet:max_concurrent_usage_chromebox,0,2019-03-04,2019
525304,2019-03-04 00:00:00-05:00,google.meet:num_1day_active_users,30,2019-03-04,2019
525305,2019-03-04 00:00:00-05:00,google.meet:num_30day_active_users,592,2019-03-04,2019
525306,2019-03-04 00:00:00-05:00,google.meet:num_7day_active_users,214,2019-03-04,2019
525307,2019-03-04 00:00:00-05:00,google.meet:num_calls,40,2019-03-04,2019
525308,2019-03-04 00:00:00-05:00,google.meet:num_calls_android,2,2019-03-04,2019
525309,2019-03-04 00:00:00-05:00,google.meet:num_calls_by_external_users,4,2019-03-04,2019
525310,2019-03-04 00:00:00-05:00,google.meet:num_calls_by_internal_users,35,2019-03-04,2019
525311,2019-03-04 00:00:00-05:00,google.meet:num_calls_by_pstn_in_users,1,2019-03-04,2019
525312,2019-03-04 00:00:00-05:00,google.meet:num_calls_by_pstn_out_users,0,2019-03-04,2019
525313,2019-03-04 00:00:00-05:00,google.meet:num_calls_chromebase,0,2019-03-04,2019
525314,2019-03-04 00:00:00-05:00,google.meet:num_calls_chromebox,0,2019-03-04,2019
525315,2019-03-04 00:00:00-05:00,google.meet:num_calls_ios,3,2019-03-04,2019
525316,2019-03-04 00:00:00-05:00,google.meet:num_calls_jamboard,0,2019-03-04,2019
525317,2019-03-04 00:00:00-05:00,google.meet:num_calls_unknown_client,0,2019-03-04,2019
525318,2019-03-04 00:00:00-05:00,google.meet:num_calls_web,30,2019-03-04,2019
525319,2019-03-04 00:00:00-05:00,google.meet:num_meetings,12,2019-03-04,2019
525320,2019-03-04 00:00:00-05:00,google.meet:num_meetings_android,2,2019-03-04,2019
525321,2019-03-04 00:00:00-05:00,google.meet:num_meetings_chromebase,0,2019-03-04,2019
525322,2019-03-04 00:00:00-05:00,google.meet:num_meetings_chromebox,0,2019-03-04,2019
525323,2019-03-04 00:00:00-05:00,google.meet:num_meetings_ios,3,2019-03-04,2019
525324,2019-03-04 00:00:00-05:00,google.meet:num_meetings_jamboard,0,2019-03-04,2019
525325,2019-03-04 00:00:00-05:00,google.meet:num_meetings_unknown_client,0,2019-03-04,2019
525326,2019-03-04 00:00:00-05:00,google.meet:num_meetings_web,12,2019-03-04,2019
525327,2019-03-04 00:00:00-05:00,google.meet:num_meetings_with_11_to_15_calls,0,2019-03-04,2019
525328,2019-03-04 00:00:00-05:00,google.meet:num_meetings_with_16_to_25_calls,0,2019-03-04,2019
525329,2019-03-04 00:00:00-05:00,google.meet:num_meetings_with_26_to_50_calls,0,2019-03-04,2019
525330,2019-03-04 00:00:00-05:00,google.meet:num_meetings_with_2_calls,6,2019-03-04,2019
525331,2019-03-04 00:00:00-05:00,google.meet:num_meetings_with_3_to_5_calls,5,2019-03-04,2019
525332,2019-03-04 00:00:00-05:00,google.meet:num_meetings_with_6_to_10_calls,1,2019-03-04,2019
525333,2019-03-04 00:00:00-05:00,google.meet:num_meetings_with_external_users,2,2019-03-04,2019
525334,2019-03-04 00:00:00-05:00,google.meet:num_meetings_with_pstn_in_users,1,2019-03-04,2019
525335,2019-03-04 00:00:00-05:00,google.meet:num_meetings_with_pstn_out_users,0,2019-03-04,2019
525336,2019-03-04 00:00:00-05:00,google.meet:total_call_minutes,1479,2019-03-04,2019
525337,2019-03-04 00:00:00-05:00,google.meet:total_call_minutes_android,48,2019-03-04,2019
525338,2019-03-04 00:00:00-05:00,google.meet:total_call_minutes_by_external_users,82,2019-03-04,2019
525339,2019-03-04 00:00:00-05:00,google.meet:total_call_minutes_by_internal_users,1340,2019-03-04,2019
525340,2019-03-04 00:00:00-05:00,google.meet:total_call_minutes_by_pstn_in_users,57,2019-03-04,2019
525341,2019-03-04 00:00:00-05:00,google.meet:total_call_minutes_by_pstn_out_users,0,2019-03-04,2019
525342,2019-03-04 00:00:00-05:00,google.meet:total_call_minutes_chromebase,0,2019-03-04,2019
525343,2019-03-04 00:00:00-05:00,google.meet:total_call_minutes_chromebox,0,2019-03-04,2019
525344,2019-03-04 00:00:00-05:00,google.meet:total_call_minutes_ios,84,2019-03-04,2019
525345,2019-03-04 00:00:00-05:00,google.meet:total_call_minutes_jamboard,0,2019-03-04,2019
525346,2019-03-04 00:00:00-05:00,google.meet:total_call_minutes_unknown_client,0,2019-03-04,2019
525347,2019-03-04 00:00:00-05:00,google.meet:total_call_minutes_web,1207,2019-03-04,2019
525348,2019-03-04 00:00:00-05:00,google.meet:total_meeting_minutes,433,2019-03-04,2019
525876,2019-03-05 00:00:00-05:00,google.meet:average_meeting_minutes,28,2019-03-05,2019
525877,2019-03-05 00:00:00-05:00,google.meet:average_meeting_minutes_with_11_to_15_calls,0,2019-03-05,2019
525878,2019-03-05 00:00:00-05:00,google.meet:average_meeting_minutes_with_16_to_25_calls,0,2019-03-05,2019
525879,2019-03-05 00:00:00-05:00,google.meet:average_meeting_minutes_with_26_to_50_calls,0,2019-03-05,2019
525880,2019-03-05 00:00:00-05:00,google.meet:average_meeting_minutes_with_2_calls,25,2019-03-05,2019
525881,2019-03-05 00:00:00-05:00,google.meet:average_meeting_minutes_with_3_to_5_calls,38,2019-03-05,2019
525882,2019-03-05 00:00:00-05:00,google.meet:average_meeting_minutes_with_6_to_10_calls,0,2019-03-05,2019
525883,2019-03-05 00:00:00-05:00,google.meet:lonely_meetings,2,2019-03-05,2019
525884,2019-03-05 00:00:00-05:00,google.meet:max_concurrent_usage_chromebase,0,2019-03-05,2019
525885,2019-03-05 00:00:00-05:00,google.meet:max_concurrent_usage_chromebox,0,2019-03-05,2019
525886,2019-03-05 00:00:00-05:00,google.meet:num_1day_active_users,8,2019-03-05,2019
525887,2019-03-05 00:00:00-05:00,google.meet:num_30day_active_users,592,2019-03-05,2019
525888,2019-03-05 00:00:00-05:00,google.meet:num_7day_active_users,178,2019-03-05,2019
525889,2019-03-05 00:00:00-05:00,google.meet:num_calls,30,2019-03-05,2019
525890,2019-03-05 00:00:00-05:00,google.meet:num_calls_android,2,2019-03-05,2019
525891,2019-03-05 00:00:00-05:00,google.meet:num_calls_by_external_users,4,2019-03-05,2019
525892,2019-03-05 00:00:00-05:00,google.meet:num_calls_by_internal_users,23,2019-03-05,2019
525893,2019-03-05 00:00:00-05:00,google.meet:num_calls_by_pstn_in_users,3,2019-03-05,2019
525894,2019-03-05 00:00:00-05:00,google.meet:num_calls_by_pstn_out_users,0,2019-03-05,2019
525895,2019-03-05 00:00:00-05:00,google.meet:num_calls_chromebase,0,2019-03-05,2019
525896,2019-03-05 00:00:00-05:00,google.meet:num_calls_chromebox,0,2019-03-05,2019
525897,2019-03-05 00:00:00-05:00,google.meet:num_calls_ios,1,2019-03-05,2019
525898,2019-03-05 00:00:00-05:00,google.meet:num_calls_jamboard,0,2019-03-05,2019
525899,2019-03-05 00:00:00-05:00,google.meet:num_calls_unknown_client,0,2019-03-05,2019
525900,2019-03-05 00:00:00-05:00,google.meet:num_calls_web,20,2019-03-05,2019
525901,2019-03-05 00:00:00-05:00,google.meet:num_meetings,9,2019-03-05,2019
525902,2019-03-05 00:00:00-05:00,google.meet:num_meetings_android,1,2019-03-05,2019
525903,2019-03-05 00:00:00-05:00,google.meet:num_meetings_chromebase,0,2019-03-05,2019
525904,2019-03-05 00:00:00-05:00,google.meet:num_meetings_chromebox,0,2019-03-05,2019
525905,2019-03-05 00:00:00-05:00,google.meet:num_meetings_ios,1,2019-03-05,2019
525906,2019-03-05 00:00:00-05:00,google.meet:num_meetings_jamboard,0,2019-03-05,2019
525907,2019-03-05 00:00:00-05:00,google.meet:num_meetings_unknown_client,0,2019-03-05,2019
525908,2019-03-05 00:00:00-05:00,google.meet:num_meetings_web,9,2019-03-05,2019
525909,2019-03-05 00:00:00-05:00,google.meet:num_meetings_with_11_to_15_calls,0,2019-03-05,2019
