time,google.accounts:drive_used_quota_in_mb,google.accounts:gmail_used_quota_in_mb,google.accounts:gplus_photos_used_quota_in_mb
2016-06-22,42559094.767981045,55446119.92023747,1116589.8523157965
2016-06-23,42607027.241768725,55427608.90644893,1117646.0705211347
2016-06-24,42655000.7496176,55396043.90072351,1117848.847262775
2016-06-25,42671826.53540587,55366053.55075929,1118408.476016402
2016-06-26,42681089.14517334,55353049.27209589,1119226.2390413524
2016-06-27,42712955.212076865,55356262.100853875,1119888.455134494
2016-06-28,42754262.4533817,55369540.915938385,1120555.2468335894
2016-06-29,42801613.64545668,55382007.92391568,1121409.7487885028
2016-06-30,42848730.062431104,55380683.347391136,1122064.686735018
2016-07-02,42916340.01764231,55357481.07581724,1122044.74658396
2016-07-03,42929255.50910192,55365067.27342992,1122494.181947036
2016-07-04,42966511.36483441,55389346.50466546,1122810.035058314
2016-07-05,43014770.877776004,55423775.90302744,1123157.9701514372
2016-07-07,43127157.83827066,55475854.76902988,1124131.932457336
2016-07-08,43186402.96917068,55481948.93732617,1123728.1244026236
2016-07-09,43216416.55064127,55489442.544234954,1123737.5665785482
2016-07-10,43240866.20383219,55513223.122054584,1124069.3757475489
2016-07-11,43290028.0151697,55551915.3536425,1124315.8746639157
2016-07-12,43350186.65551417,55598765.95120098,1124643.73091641
2016-07-13,43417485.95306317,55642316.57095978,1125241.4158075002
2016-07-14,43485118.491790906,55669057.85374817,1125723.9383605372
2016-07-15,43554462.17312107,55680793.91371251,1125441.736721094
2016-07-16,43593280.62675066,55691687.37856574,1125616.1661463713
2016-07-17,43625232.58220878,55716757.79096959,1126152.322778039
2016-07-18,43680677.08540864,55754759.261438735,1126637.2632203891
2016-07-19,43745729.82403182,55799097.76597495,1127232.5195836362
2016-07-20,43816489.97833621,55838501.09754021,1128120.8828225718
2016-07-21,43886143.210950546,55859675.45103298,1128910.4168933274
2016-07-22,43956174.85703191,55864720.514768384,1128943.9391825998
2016-07-23,43994280.83431293,55868156.57765531,1129437.7219585513
2016-07-24,44024488.37892688,55885376.081701495,1130289.909153826
2016-07-25,44077616.063464545,55915455.5673843,1131080.3271463031
2016-07-26,44139973.131571434,55952100.61346923,1131964.4343566261
2016-07-27,44207949.476850934,55984309.478309244,1133119.4608472828
2016-07-28,44275019.34941255,55999030.40315704,1134147.7066164128
2016-07-29,44343019.3998679,55998627.04999007,1134386.5867454344
2016-07-30,44379759.6220857,55997888.99376155,1135050.494022074
2016-07-31,44409746.67330823,56012439.27966208,1136034.7295814087
2016-08-01,44464291.9364339,56041484.968115404,1136916.8007676955
2016-08-02,44529849.41156351,56078795.35494222,1137851.6788181122
2016-08-03,44602966.89413616,56113366.11205837,1139017.1491918133
2016-08-04,44677191.138731115,56132085.09798537,1140016.2332649294
2016-08-05,44781262.64848471,56127237.37996347,1140944.2408187205
2016-08-06,44855893.238289565,56123573.28516273,1142264.2119475086
2016-08-07,44925625.92505405,56136600.08175474,1143875.725681896
2016-08-08,45021843.28020055,56165316.61105931,1145359.6450698655
2016-08-09,45130621.74802382,56203238.76075863,1146876.4359646707
2016-08-10,45248122.69677686,56239076.83769143,1148610.2821527275
2016-08-11,45367390.756934814,56259418.64085392,1150167.7935940567
2016-08-12,45489831.55205862,56266296.40449413,1150888.4661778251
2016-08-13,45582047.738030255,56274179.01405393,1152004.3530646635
2016-08-14,45668248.017480366,56298324.36919932,1153419.5971520452
2016-08-15,45779529.85644285,56337462.04008521,1154717.2589861676
2016-08-16,45901184.35014056,56384848.80391729,1156062.9335127363
2016-08-17,46028710.493220255,56428954.19561833,1157645.366400943
2016-08-18,46154488.92721917,56456154.99977251,1159071.4271160758
2016-08-19,46279403.29453404,56468343.01904404,1159678.374251179
2016-08-20,46369228.34533885,56479914.843659215,1160706.4912013223
2016-08-21,46448055.56653513,56506102.87651852,1162059.152179348
2016-08-22,46547041.28157492,56545623.80404123,1163315.7408606822
2016-08-23,46651158.539569065,56591756.63116248,1164640.734783884
2016-08-24,46755827.33375184,56633028.20394253,1166221.0039930118
2016-08-25,46853452.81310733,56655910.51176386,1167657.236485455
2016-08-26,46945175.82161939,56662460.517896675,1168278.1978640228
2016-08-27,46996795.43009234,56667298.815972514,1169326.51601042
2016-08-28,47033190.72091215,56685910.99398061,1170699.4560536717
2016-08-29,47086511.47825945,56717254.17510686,1171968.0909337832
2016-08-30,47142352.537221804,56754850.60227106,1173291.9958475553
2016-08-31,47196974.247965984,56787467.172227494,1174853.348747447
2016-09-01,47243678.992890574,56801810.73900386,1176244.9014017135
2016-09-02,47284665.01325802,56800196.47774485,1176786.2975813232
2016-09-03,47286458.46005005,56797513.27034693,1177723.0400029372
2016-09-04,47275308.14619778,56809494.67221775,1178947.9755111244
2016-09-05,47284798.05555034,56835284.21792038,1180026.6866354155
2016-09-06,47301426.44964631,56868546.64875102,1181117.7336867559
2016-09-07,47322402.53110405,56898144.877992205,1182403.464842018
2016-09-08,47341851.378153004,56910837.93096111,1183474.4130948298
2016-09-09,47362765.73120094,56908983.54826502,1183647.5289954164
2016-09-10,47351947.084515154,56907496.90250381,1184178.165488031
2016-09-11,47336377.94088617,56922098.465711944,1184962.0929741883
2016-09-12,47350265.71925285,56951845.855192915,1185566.9204530593
2016-09-13,47380041.13947328,56990270.726151705,1186157.6879693884
2016-09-14,47422750.30455836,57026061.200442836,1186924.1884470265
2016-09-15,47472111.59704962,57045770.25107548,1187461.5975213463
2016-09-16,47530592.79418328,57051559.90176051,1187090.4378794495
2016-09-17,47563891.77711904,57058159.96904712,1187081.4140432274
2016-09-18,47598319.35528093,57081098.671799906,1187337.8088967174
2016-09-19,47667309.32860677,57119205.84156373,1187432.8095085695
2016-09-20,47755871.72873684,57165779.15473362,1187540.3518758193
2016-09-21,47859615.81211747,57209274.45144441,1187858.8858817555
2016-09-22,48134307.42894181,57242577.09281032,1188508.534346844
2016-09-23,48417600.15523741,57261132.28192554,1188290.2719598543
2016-09-24,48672964.00048865,57279558.56288124,1188488.2099606036
2016-09-25,48925457.30181138,57313313.06162036,1189009.872963901
2016-09-26,49207844.93084814,57361152.56616773,1189428.7907971402
2016-09-27,49503502.986781694,57416322.26049936,1189922.4377293307
2016-09-28,49806674.27047983,57467245.4969913,1190692.1216493652
2016-09-29,50108102.97724398,57500248.51139021,1191334.0294064055
2016-09-30,50407747.17840565,57517397.485463,1191162.7799072424
2016-10-01,50666980.03402586,57533452.45694282,1191471.3820255606
2016-10-02,50911090.663013674,57564042.8588509,1192162.913675212
2016-10-03,51173582.3122906,57608074.79299808,1192802.5018666843
2016-10-04,51437197.02222181,57658946.275650166,1193563.6779608307
2016-10-05,51696207.148013994,57705233.3596473,1194643.250034491
2016-10-06,51941573.651884116,57733416.56132753,1195626.9554229649
2016-10-07,52174072.89921179,57745761.9463983,1195816.0541149883
2016-10-08,52354926.16476384,57757260.24773399,1196507.3270322697
2016-10-09,52511628.55805335,57783763.16700291,1197595.256146937
2016-10-10,52680380.3134374,57824335.669765644,1198633.469599286
2016-10-11,52845183.885405734,57872497.81363537,1199789.5615656697
2016-10-12,53002124.455865934,57916908.52253046,1201254.9673760096
2016-10-13,53144006.438446596,57944096.2120584,1202605.2138472085
2016-10-14,53273852.048371725,57956387.48594545,1203129.5154473018
2016-10-15,53353920.52871636,57968836.03380936,1204130.7489314794
2016-10-16,53414831.564180605,57997325.10678156,1205498.046352444
2016-10-17,53496102.06135184,58040870.91556869,1206777.5959361412
2016-10-18,53583294.77270893,58092897.60281478,1208135.7996358448
2016-10-19,53674274.25331257,58141925.508562826,1209764.010407065
2016-10-22,53911523.99889242,58210629.276604995,1212858.967193942
2016-10-23,53965353.722822435,58245229.55484252,1214220.1950477907
2016-10-24,54057676.89166638,58294866.064174294,1215454.721623796
2016-10-25,54173744.139525525,58352757.6187073,1216733.150604761
2016-10-26,54311118.62974912,58407211.675614044,1218251.6893293208
2016-10-27,54463302.772531554,58444379.33034374,1219581.1969021948
2016-10-28,54634034.75308818,58466293.75527067,1220002.3986288437
2016-10-29,54783161.18871394,58487791.28784302,1220845.4471700215
2016-10-30,54942441.542737484,58524556.61455766,1222003.0058632658
2016-10-31,55152403.92206644,58575336.15665975,1223019.4648443875
2016-11-01,55395718.36478386,58633284.30531717,1224070.523998436
2016-11-02,55667536.05921793,58686662.69455908,1225357.456376998
2016-11-03,55958683.35218113,58721603.16441098,1226450.5593422565
2016-11-04,56270427.085041344,58740195.63754579,1226627.209195683
2016-11-05,56558839.72328784,58757398.824272834,1227231.271393274
2016-11-06,56854004.32865872,58789049.43964811,1228156.5066694482
2016-11-07,57195082.72816407,58834022.64723138,1228945.0907564266
2016-11-08,57561845.47494808,58885605.62159973,1229775.5203239217
2016-11-09,57947087.397458166,58932193.90996787,1230851.7597036203
2016-11-10,58339388.28038057,58960056.74627674,1231741.1941441882
2016-11-11,58578846.229339465,58974474.076456495,1232261.2281334598
2016-11-12,58777688.43802115,58987617.70188256,1233220.8553944263
2016-11-13,58965870.97621076,59015540.2603708,1234513.6049994149
2016-11-14,59182598.85650703,59057272.38747354,1235677.6082373625
2016-11-15,59406791.27990013,59106221.39235881,1236893.2820435057
2016-11-16,59631137.9161193,59150863.88424259,1238367.1582232467
2016-11-17,59844521.62713199,59177514.73039068,1239662.3372021408
2016-11-18,60047366.94475525,59188513.538262576,1240042.1960111295
2016-11-19,60194138.26487145,59199112.89608076,1240878.4549125473
2016-11-20,60316530.0631299,59225411.37689721,1242064.2057344513
2016-11-21,60455808.462406844,59266399.83338134,1243133.2563625812
2016-11-22,60592656.49094592,59315396.71295161,1244269.180737925
2016-11-23,60721798.757813744,59360744.87437606,1245682.0585243576
2016-11-24,60834227.92488743,59388592.137962945,1246931.2908396625
2016-11-25,60932628.21233852,59401138.18148313,1247273.20647843
2016-11-26,60973346.636946365,59413517.52430834,1248096.316587979
2016-11-27,60990548.88378562,59441700.06061121,1249293.600078114
2016-11-28,61027951.38113448,59484487.13943283,1250394.525667659
2016-11-29,61068043.80989077,59534988.41311285,1251585.415127615
2016-11-30,61107287.77817225,59581326.85006695,1253079.0550379693
2016-12-01,61138160.761968866,59609433.87040187,1254429.8531180208
2016-12-02,61164676.02441682,59621358.54182873,1254885.339702241
2016-12-03,61143855.31179611,59632146.02566686,1255848.626663847
2016-12-04,61110885.015185125,59657705.16392253,1257209.9853901146
2016-12-05,61110278.6532691,59696752.68625375,1258491.6005854413
2016-12-06,61124520.72567332,59742328.796410054,1259879.3184106026
2016-12-07,61149886.505941935,59782506.529654615,1261585.2175123785
2016-12-08,61178352.37101383,59803196.6787401,1263155.2061547886
2016-12-09,61213261.60197732,59806513.69260753,1263824.5291256737
2016-12-10,61210347.3046887,59807643.350759074,1265007.5475846408
2016-12-11,61203935.71659942,59822670.719745144,1266588.7289746006
2016-12-12,61237582.89817434,59850465.55080703,1268080.250632263
2016-12-13,61292179.63050362,59884229.62350601,1269665.2454614025
2016-12-14,61362427.0035159,59912203.631179504,1271553.4354203518
2016-12-15,61438642.00934761,59920475.44908136,1273281.2593341882
2016-12-16,61522591.68256814,59911396.84950276,1274071.4582729097
2016-12-17,61568081.84750858,59900435.256781176,1275350.2294324068
2016-12-18,61608216.06274993,59903957.818922766,1276997.6586169223
2016-12-20,61779440.84702319,59945116.38401564,1280095.2996788053
2016-12-21,61883587.816784956,59964536.52552888,1281940.2471810712
2016-12-22,61987292.63558412,59965524.47479586,1283584.5624853696
2016-12-23,62091648.417963706,59950573.97912036,1284243.665270659
2016-12-24,62149622.78261366,59935301.7283547,1285361.2655384454
2016-12-25,62194339.12319315,59936191.26977492,1286819.1020093428
2016-12-26,62268627.987821035,59952359.020161234,1288120.1052630828
2016-12-27,62352004.197792046,59977166.42514422,1289454.435430671
2016-12-28,62438389.67777365,59998926.23309091,1291040.978361933
2016-12-30,62591591.90476063,59993949.77401238,1292781.6228650985
2016-12-31,62609129.58414295,59983939.726827465,1293325.136680751
2017-01-01,62609288.011570945,59991245.63288613,1294220.4345480246
2017-01-02,62636329.245167494,60014792.989172526,1294972.0496171757
2017-01-03,62670757.60333413,60047720.997760735,1295778.6893396613
2017-01-04,62707621.05992592,60078097.40413633,1296867.4621531058
2017-01-05,62737856.010860406,60091755.54093413,1297771.9165018115
2017-01-06,62764460.96497015,60090882.898928076,1297703.398968393
2017-01-07,62741650.650639676,60090848.28312333,1298145.40139076
2017-01-08,62705049.71743191,60107881.1783741,1298986.8773833371
2017-01-09,62700094.211710356,60140739.57767954,1299729.7031774514
2017-01-10,62707861.585405864,60182402.372577675,1300575.0084866008
2017-01-11,62723932.844833165,60220789.71223634,1301751.351796122
2017-01-12,62739590.84627976,60241610.82828482,1302786.283704814
2017-01-13,62758106.90622515,60247008.20352721,1302881.0981177199
2017-01-14,62733450.311651446,60252375.894905224,1303528.4507848856
2017-01-15,62701435.16131504,60274002.471218646,1304611.123796734
2017-01-16,62707605.738754794,60310684.03089577,1305620.469920569
2017-01-17,62732538.711035475,60355448.15386286,1306752.5933288117
2017-01-18,62771294.59560641,60396273.02030364,1308230.689380931
2017-01-19,62814496.55720184,60418939.40764021,1309570.3349235188
2017-01-20,62864754.625286266,60425724.20714385,1309957.8158847704
2017-01-21,62874952.40442254,60432204.21916986,1310891.1756649625
2017-01-22,62880365.453475796,60454857.702810116,1312244.556114594
2017-01-23,62926045.16165641,60492618.51410908,1313497.719701994
2017-01-24,62991603.676046945,60538628.57086128,1314842.136908381
2017-01-25,63071261.00912341,60580953.80084809,1316497.507424496
2017-01-26,63154806.41974046,60605439.562413,1317970.7531920273
2017-01-27,63244158.17990939,60614453.96863535,1318437.8569325565
2017-01-28,63291221.50228447,60623678.811639614,1319408.234731768
2017-01-29,63330968.87179072,60649672.52952475,1320754.5098707923
2017-01-30,63408309.65340195,60691369.3341246,1321952.9345584933
2017-01-31,63502342.28747158,60741865.00302647,1323199.1754640564
2017-02-01,63606979.44570682,60789135.26791188,1324718.7828414594
2017-02-02,63711772.875226565,60818900.89093179,1326019.633969179
2017-02-03,63818588.69197389,60833427.45481515,1326277.0181507994
2017-02-04,63879016.2332693,60848310.29060494,1327021.0641015056
2017-02-05,63928390.39880949,60880005.7336101,1328131.6797615893
2017-02-06,64012127.982211754,60927281.88954499,1329089.6167433998
2017-02-07,64109429.59824934,60983043.964426346,1330101.7145138197
2017-02-08,64214467.29638396,61035060.66193794,1331405.1022941696
2017-02-09,64317059.61824842,61068843.657287024,1332512.908483798
2017-02-10,64419451.81891135,61086507.60608741,1332602.4441006363
2017-02-11,64473267.91248384,61103551.70699063,1333225.578038083
2017-02-12,64514470.27542811,61136360.65761401,1334268.78067331
2017-02-13,64589160.95937345,61183607.18709151,1335214.8160411888
2017-02-14,64676734.53552615,61238115.74553858,1336277.4780595815
2017-02-16,64863873.05195351,61317525.21707649,1338992.1924547364
