time,average_meeting_minutes,average_meeting_minutes_with_11_to_15_calls,average_meeting_minutes_with_16_to_25_calls,average_meeting_minutes_with_26_to_50_calls,average_meeting_minutes_with_2_calls,average_meeting_minutes_with_3_to_5_calls,average_meeting_minutes_with_6_to_10_calls,lonely_meetings,max_concurrent_usage_chromebase,max_concurrent_usage_chromebox,num_1day_active_users,num_30day_active_users,num_7day_active_users,num_calls,num_calls_android,num_calls_by_external_users,num_calls_by_internal_users,num_calls_by_pstn_in_users,num_calls_by_pstn_out_users,num_calls_chromebase,num_calls_chromebox,num_calls_ios,num_calls_jamboard,num_calls_unknown_client,num_calls_web,num_meetings,num_meetings_android,num_meetings_chromebase,num_meetings_chromebox,num_meetings_ios,num_meetings_jamboard,num_meetings_unknown_client,num_meetings_web,num_meetings_with_11_to_15_calls,num_meetings_with_16_to_25_calls,num_meetings_with_26_to_50_calls,num_meetings_with_2_calls,num_meetings_with_3_to_5_calls,num_meetings_with_6_to_10_calls,num_meetings_with_external_users,num_meetings_with_pstn_in_users,num_meetings_with_pstn_out_users,total_call_minutes,total_call_minutes_android,total_call_minutes_by_external_users,total_call_minutes_by_internal_users,total_call_minutes_by_pstn_in_users,total_call_minutes_by_pstn_out_users,total_call_minutes_chromebase,total_call_minutes_chromebox,total_call_minutes_ios,total_call_minutes_jamboard,total_call_minutes_unknown_client,total_call_minutes_web,total_meeting_minutes,date,year,month
2019-02-06T00:00:00.000-0500,39,0,0,0,27,50,37,14,0,0,66,459,219,117,1,8,94,12,3,0,0,5,0,0,88,26,1,0,0,3,0,0,25,0,0,0,12,13,1,4,6,1,3270,28,237,2661,331,39,0,0,134,0,0,2498,1030,2/6/2019,2019,2
2019-02-07T00:00:00.000-0500,45,0,0,0,49,39,30,10,0,0,49,460,225,80,1,8,67,5,0,0,0,2,0,0,64,21,1,0,0,2,0,0,21,0,0,0,14,6,1,5,3,0,2409,60,237,2090,81,0,0,0,112,0,0,1917,957,2/7/2019,2019,2
2019-02-08T00:00:00.000-0500,29,0,0,0,23,134,47,14,0,0,38,479,230,75,0,1,62,12,0,0,0,2,0,0,60,22,0,0,0,2,0,0,20,0,0,0,20,1,1,1,6,0,2037,0,45,1752,240,0,0,0,7,0,0,1745,654,2/8/2019,2019,2
2019-02-09T00:00:00.000-0500,39,0,0,0,30,61,35,2,0,0,8,471,229,17,0,0,14,3,0,0,0,0,0,0,14,4,0,0,0,0,0,0,4,0,0,0,2,1,1,0,2,0,1379,0,0,1288,91,0,0,0,0,0,0,1288,157,2/9/2019,2019,2
2019-02-11T00:00:00.000-0500,43,0,0,0,24,52,71,5,0,0,52,503,260,83,4,5,70,8,0,0,0,4,0,0,62,16,2,0,0,3,0,0,16,0,0,0,7,6,3,4,5,0,3171,117,213,2600,358,0,0,0,128,0,0,2354,698,2/11/2019,2019,2
2019-02-12T00:00:00.000-0500,48,0,0,0,41,57,47,10,0,0,55,519,253,96,1,7,83,6,0,0,0,4,0,0,78,22,1,0,0,3,0,0,20,0,0,0,12,9,1,4,3,0,5617,29,106,5377,133,0,0,0,94,0,0,5253,1064,2/12/2019,2019,2
2019-02-13T00:00:00.000-0500,42,0,0,0,30,45,80,13,0,0,67,525,253,112,4,8,92,12,0,0,0,5,0,0,83,27,3,0,0,4,0,0,26,0,0,0,10,15,2,7,5,0,5308,97,294,4546,467,0,0,0,180,0,0,4268,1141,2/13/2019,2019,2
2019-02-14T00:00:00.000-0500,34,119,0,0,28,42,21,5,0,0,33,540,242,75,1,5,54,15,1,0,0,4,0,0,49,21,1,0,0,3,0,0,20,1,0,0,16,3,1,1,3,1,2767,56,370,1517,877,2,0,0,94,0,0,1366,719,2/14/2019,2019,2
2019-02-15T00:00:00.000-0500,29,0,0,0,29,29,0,5,0,0,44,560,252,94,0,6,82,6,0,0,0,4,0,0,78,25,0,0,0,2,0,0,24,0,0,0,12,13,0,6,3,0,2189,0,73,1974,141,0,0,0,51,0,0,1922,736,2/15/2019,2019,2
2019-02-16T00:00:00.000-0500,51,0,0,0,52,51,0,1,0,0,11,554,255,22,0,0,22,0,0,0,0,3,0,0,19,5,0,0,0,3,0,0,5,0,0,0,1,4,0,0,0,0,701,0,0,701,0,0,0,0,107,0,0,593,259,2/16/2019,2019,2
2019-02-17T00:00:00.000-0500,55,64,0,0,66,52,55,11,0,0,41,555,251,58,5,4,50,4,0,0,0,3,0,0,42,10,0,0,0,2,0,0,10,1,0,0,1,7,1,1,2,0,2393,20,205,2054,134,0,0,0,117,0,0,1916,551,2/17/2019,2019,2
2019-02-18T00:00:00.000-0500,45,0,0,0,32,56,0,6,0,0,30,552,229,59,3,4,50,5,0,0,0,2,0,0,45,13,0,0,0,2,0,0,13,0,0,0,6,7,0,2,2,0,1861,0,36,1651,174,0,0,0,107,0,0,1542,592,2/18/2019,2019,2
2019-02-19T00:00:00.000-0500,42,0,0,0,38,47,51,12,0,0,57,557,235,94,2,10,74,10,0,0,0,4,0,0,68,25,2,0,0,3,0,0,25,0,0,0,16,6,3,7,5,0,3605,83,258,2916,430,0,0,0,104,0,0,2728,1052,2/19/2019,2019,2
2019-02-20T00:00:00.000-0500,39,0,0,0,35,46,31,13,0,0,71,579,233,113,4,11,97,5,0,0,0,15,0,0,78,30,2,0,0,9,0,0,29,0,0,0,16,12,2,10,4,0,3635,81,429,3001,204,0,0,0,385,0,0,2534,1188,2/20/2019,2019,2
2019-02-21T00:00:00.000-0500,43,0,0,0,47,39,27,14,0,0,67,589,244,112,4,5,97,10,0,0,0,7,0,0,86,29,3,0,0,4,0,0,29,0,0,0,18,9,2,4,5,0,3279,133,69,2882,326,0,0,0,190,0,0,2558,1265,2/21/2019,2019,2
2019-02-22T00:00:00.000-0500,37,0,0,0,30,48,0,10,0,0,35,600,242,56,1,5,45,6,0,0,0,7,0,0,37,14,1,0,0,4,0,0,14,0,0,0,9,5,0,4,2,0,1673,33,258,1266,148,0,0,0,173,0,0,1059,518,2/22/2019,2019,2
2019-02-23T00:00:00.000-0500,52,0,0,0,7,142,0,2,0,0,8,582,243,11,1,2,9,0,0,0,0,1,0,0,7,3,1,0,0,1,0,0,3,0,0,0,2,1,0,1,0,0,474,14,2,471,0,0,0,0,142,0,0,314,158,2/23/2019,2019,2
2019-02-24T00:00:00.000-0500,40,50,0,0,48,36,0,7,0,0,43,573,247,79,6,3,71,5,0,0,0,17,0,0,48,14,2,0,0,6,0,0,14,1,0,0,3,10,0,3,2,0,2039,48,66,1888,84,0,0,0,314,0,0,1525,560,2/24/2019,2019,2
2019-02-25T00:00:00.000-0500,27,69,0,0,21,27,31,10,0,0,56,590,267,90,5,6,74,10,0,0,0,4,0,0,65,19,3,0,0,2,0,0,19,1,0,0,10,6,2,3,5,0,2177,85,122,1885,169,0,0,0,68,0,0,1731,515,2/25/2019,2019,2
2019-02-26T00:00:00.000-0500,43,0,0,0,36,51,39,12,0,0,60,596,268,105,2,4,87,14,0,0,0,2,0,0,83,22,2,0,0,2,0,0,20,0,0,0,10,10,2,2,5,0,3520,76,81,3079,360,0,0,0,62,0,0,2940,954,2/26/2019,2019,2
2019-02-27T00:00:00.000-0500,39,0,0,0,28,44,49,11,0,0,56,598,255,80,1,4,67,9,0,0,0,5,0,0,61,18,1,0,0,4,0,0,18,0,0,0,6,11,1,3,5,0,2554,41,168,2164,220,0,0,0,145,0,0,1978,704,2/27/2019,2019,2
2019-02-28T00:00:00.000-0500,36,16,0,0,38,35,0,7,0,0,52,603,244,106,2,3,85,18,0,0,0,6,1,0,76,22,2,0,0,4,1,0,22,1,0,0,10,11,0,1,9,0,3371,123,70,2854,446,0,0,0,158,5,0,2566,792,2/28/2019,2019,2
2019-03-01T00:00:00.000-0500,44,0,0,0,39,41,54,7,0,0,55,604,251,111,4,23,69,19,0,0,0,5,0,0,60,20,3,0,0,5,0,0,20,0,0,0,5,9,6,6,7,0,4139,50,631,2778,729,0,0,0,143,0,0,2583,899,3/1/2019,2019,3
2019-03-02T00:00:00.000-0500,20,0,0,0,20,0,0,6,0,0,6,597,248,10,6,0,10,0,0,0,0,0,0,0,4,2,1,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,112,36,0,112,0,0,0,0,0,0,0,75,40,3/2/2019,2019,3
2019-03-03T00:00:00.000-0500,28,0,0,0,25,36,0,3,0,0,8,584,230,14,1,1,11,2,0,0,0,4,0,0,6,4,1,0,0,3,0,0,3,0,0,0,3,1,0,1,1,0,2394,2083,27,2295,70,0,0,0,55,0,0,156,113,3/3/2019,2019,3
2019-03-04T00:00:00.000-0500,36,0,0,0,29,32,97,1,0,0,30,592,214,40,2,4,35,1,0,0,0,3,0,0,30,12,2,0,0,3,0,0,12,0,0,0,6,5,1,2,1,0,1479,48,82,1340,57,0,0,0,84,0,0,1207,433,3/4/2019,2019,3
2019-03-05T00:00:00.000-0500,28,0,0,0,25,38,0,2,0,0,8,592,178,30,2,4,23,3,0,0,0,1,0,0,20,9,1,0,0,1,0,0,9,0,0,0,7,2,0,2,2,0,579,6,52,455,71,0,0,0,48,0,0,400,253,3/5/2019,2019,3
2019-03-06T00:00:00.000-0500,42,0,0,0,27,54,0,4,0,0,31,590,156,57,2,10,42,5,0,0,0,2,0,0,38,15,2,0,0,2,0,0,13,0,0,0,7,8,0,6,3,0,2040,23,446,1408,185,0,0,0,35,0,0,1349,630,3/6/2019,2019,3
2019-03-07T00:00:00.000-0500,37,0,0,0,33,47,30,5,0,0,45,581,149,76,3,8,58,10,0,0,0,3,0,0,52,22,2,0,0,3,0,0,21,0,0,0,14,7,1,4,5,0,2299,15,275,1561,462,0,0,0,153,0,0,1392,831,3/7/2019,2019,3
2019-03-08T00:00:00.000-0500,42,0,0,0,30,50,95,4,0,0,25,566,124,50,2,3,42,5,0,0,0,1,0,0,39,14,2,0,0,1,0,0,12,0,0,0,8,5,1,3,3,0,1706,19,32,1521,152,0,0,0,26,0,0,1475,589,3/8/2019,2019,3
2019-03-09T00:00:00.000-0500,55,0,0,0,0,0,55,2,0,0,6,551,122,12,0,0,6,6,0,0,0,2,0,0,4,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,725,0,0,629,95,0,0,0,40,0,0,589,55,3/9/2019,2019,3
2019-03-10T00:00:00.000-0500,47,0,0,0,55,39,0,6,0,0,26,548,136,37,2,1,33,2,1,0,0,2,0,0,29,10,0,0,0,2,0,0,10,0,0,0,5,5,0,1,2,1,1379,0,21,1322,35,0,0,0,46,0,0,1275,475,3/10/2019,2019,3
2019-03-11T00:00:00.000-0400,33,0,0,0,29,47,61,4,0,0,46,555,151,68,5,6,59,3,0,0,0,1,0,0,53,20,2,0,0,1,0,0,20,0,0,0,16,3,1,3,3,0,2586,152,487,2042,57,0,0,0,46,0,0,1843,674,3/11/2019,2019,3
2019-03-12T00:00:00.000-0400,48,0,0,0,41,59,66,25,0,0,63,554,188,109,2,11,93,5,0,0,0,1,0,0,90,25,1,0,0,1,0,0,25,0,0,0,16,7,2,5,4,0,5257,38,337,4767,152,0,0,0,32,0,0,4696,1204,3/12/2019,2019,3
2019-03-13T00:00:00.000-0400,51,0,0,0,65,45,37,8,0,0,38,540,198,77,1,6,64,7,0,0,0,12,0,0,51,14,1,0,0,3,0,0,13,0,0,0,5,8,1,4,3,0,2184,30,211,1838,134,0,0,0,97,0,0,1710,727,3/13/2019,2019,3
2019-03-14T00:00:00.000-0400,35,0,0,0,29,58,0,2,0,0,37,542,194,51,0,6,45,0,0,0,0,7,0,0,38,17,0,0,0,5,0,0,17,0,0,0,13,4,0,3,0,0,1631,0,49,1581,0,0,0,0,281,0,0,1300,611,3/14/2019,2019,3
2019-03-15T00:00:00.000-0400,44,0,0,0,56,25,32,8,0,0,41,537,206,58,1,5,50,3,0,0,0,5,0,0,44,15,1,0,0,4,0,0,15,0,0,0,9,4,2,2,1,0,1854,29,163,1619,70,0,0,0,213,0,0,1375,670,3/15/2019,2019,3
2019-03-16T00:00:00.000-0400,27,0,0,0,28,21,0,3,0,0,13,527,212,23,0,0,21,2,0,0,0,3,0,0,18,6,0,0,0,2,0,0,6,0,0,0,5,1,0,0,1,0,407,0,0,386,21,0,0,0,34,0,0,351,162,3/16/2019,2019,3
2019-03-17T00:00:00.000-0400,69,0,0,0,61,74,0,6,0,0,24,515,211,33,0,1,29,3,0,0,0,5,0,0,24,8,0,0,0,3,0,0,8,0,0,0,3,5,0,1,2,0,1671,0,58,1563,50,0,0,0,121,0,0,1442,559,3/17/2019,2019,3
2019-03-18T00:00:00.000-0400,23,0,0,0,17,39,46,8,0,0,34,531,208,54,5,7,46,1,0,0,0,2,0,0,39,15,2,0,0,2,0,0,15,0,0,0,11,3,1,6,1,0,1136,69,136,999,0,0,0,0,47,0,0,883,358,3/18/2019,2019,3
2019-03-19T00:00:00.000-0400,50,0,0,0,54,22,58,7,0,0,32,529,186,53,1,3,47,3,0,0,0,4,0,0,42,13,1,0,0,1,0,0,13,0,0,0,10,2,1,2,2,0,2886,59,61,2792,33,0,0,0,43,0,0,2689,653,3/19/2019,2019,3
2019-03-20T00:00:00.000-0400,43,0,0,0,42,43,49,17,0,0,72,545,219,138,18,11,121,6,0,0,0,12,0,0,91,27,7,0,0,4,0,0,26,0,0,0,11,13,3,4,3,0,3773,222,301,3320,151,0,0,0,260,0,0,2836,1179,3/20/2019,2019,3
2019-03-21T00:00:00.000-0400,30,46,0,0,23,42,108,19,0,0,80,582,253,159,5,14,138,7,0,0,0,13,0,0,120,39,3,0,0,8,0,0,39,1,0,0,28,9,1,9,3,0,4038,108,281,3504,251,0,0,0,338,0,0,3057,1192,3/21/2019,2019,3
2019-03-22T00:00:00.000-0400,37,0,0,0,29,34,74,13,0,0,39,578,257,64,2,5,55,4,0,0,0,7,0,0,46,15,2,0,0,2,0,0,15,0,0,0,7,6,2,2,2,0,1753,17,335,1231,186,0,0,0,88,0,0,1125,558,3/22/2019,2019,3
2019-03-23T00:00:00.000-0400,20,0,0,0,9,25,62,1,0,0,21,569,266,32,1,5,26,1,0,0,0,1,0,0,24,9,1,0,0,1,0,0,9,0,0,0,5,3,1,4,1,0,873,62,79,782,11,0,0,0,10,0,0,710,188,3/23/2019,2019,3
2019-03-24T00:00:00.000-0400,47,0,0,0,32,79,46,4,0,0,38,564,275,54,2,3,49,2,0,0,0,12,0,0,35,17,1,0,0,7,0,0,17,0,0,0,11,5,1,3,2,0,2283,85,167,2021,94,0,0,0,384,0,0,1551,805,3/24/2019,2019,3
2019-03-25T00:00:00.000-0400,29,0,0,0,29,26,45,5,0,0,48,570,283,66,9,5,58,3,0,0,0,3,0,0,46,19,3,0,0,2,0,0,19,0,0,0,13,5,1,4,3,0,1622,148,131,1439,51,0,0,0,89,0,0,1201,561,3/25/2019,2019,3
2019-03-26T00:00:00.000-0400,24,0,0,0,13,42,56,10,0,0,62,587,300,121,3,5,107,9,0,0,0,2,0,0,102,33,2,0,0,2,0,0,32,0,0,0,21,11,1,4,5,0,5708,92,182,5306,219,0,0,0,54,0,0,5160,801,3/26/2019,2019,3
2019-03-27T00:00:00.000-0400,41,0,0,0,45,34,22,13,0,0,64,590,286,93,0,6,85,2,0,0,0,11,0,0,74,25,0,0,0,5,0,0,25,0,0,0,16,8,1,5,2,0,7274,0,152,7076,45,0,0,0,219,0,0,6857,1026,3/27/2019,2019,3
2019-03-28T00:00:00.000-0400,27,0,0,0,19,39,7,5,0,0,51,599,266,89,2,7,76,4,2,0,0,9,0,0,65,24,2,0,0,6,0,0,24,0,0,0,13,10,1,6,3,2,2363,119,132,2133,97,0,0,0,246,0,0,1767,658,3/28/2019,2019,3
2019-03-29T00:00:00.000-0400,31,0,0,0,25,33,37,7,0,0,36,603,269,54,2,7,43,4,0,0,0,9,0,0,32,10,2,0,0,4,0,0,10,0,0,0,3,6,1,5,2,0,1338,12,235,1067,35,0,0,0,213,0,0,842,314,3/29/2019,2019,3
2019-03-30T00:00:00.000-0400,36,0,0,0,18,68,79,6,0,0,25,601,268,36,1,4,30,2,0,0,0,6,0,0,23,9,0,0,0,5,0,0,9,0,0,0,6,2,1,3,2,0,1179,6,130,998,51,0,0,0,228,0,0,762,328,3/30/2019,2019,3
2019-03-31T00:00:00.000-0400,49,0,0,0,32,58,72,6,0,0,39,586,270,56,0,2,49,4,1,0,0,11,0,0,38,14,0,0,0,6,0,0,13,0,0,0,6,6,2,2,2,1,2548,0,157,2312,78,0,0,0,479,0,0,1832,692,3/31/2019,2019,3
2019-04-01T00:00:00.000-0400,29,0,0,0,23,41,31,11,0,0,52,602,265,93,1,6,79,8,0,0,0,1,0,0,77,20,1,0,0,1,0,0,20,0,0,0,12,6,2,4,5,0,2029,12,67,1796,165,0,0,0,14,0,0,1769,590,4/1/2019,2019,4
2019-04-02T00:00:00.000-0400,39,0,0,0,37,42,58,24,0,0,44,616,253,82,1,3,72,7,0,0,0,2,0,0,69,21,1,0,0,2,0,0,20,0,0,0,17,3,1,3,3,0,3944,52,102,3579,263,0,0,0,27,0,0,3499,827,4/2/2019,2019,4
2019-04-03T00:00:00.000-0400,40,0,0,0,31,53,48,12,0,0,78,627,270,119,2,6,105,8,0,0,0,9,0,0,94,32,1,0,0,6,0,0,31,0,0,0,19,11,2,5,6,0,4164,38,193,3617,354,0,0,0,263,0,0,3316,1284,4/3/2019,2019,4
2019-04-04T00:00:00.000-0400,34,0,0,0,35,33,0,17,0,0,59,640,269,99,2,12,83,3,1,0,0,13,0,0,68,31,2,0,0,6,0,0,31,0,0,0,25,6,0,10,3,1,2515,76,328,2121,42,21,0,0,193,0,0,1851,1083,4/4/2019,2019,4
2019-04-05T00:00:00.000-0400,31,0,0,0,29,36,0,8,0,0,24,640,256,44,0,3,39,2,0,0,0,2,0,0,37,12,0,0,0,1,0,0,12,0,0,0,9,3,0,2,1,0,1020,0,92,919,7,0,0,0,96,0,0,823,379,4/5/2019,2019,4
2019-04-06T00:00:00.000-0400,26,0,0,0,20,30,0,2,0,0,8,627,247,10,0,0,9,1,0,0,0,1,0,0,8,3,0,0,0,1,0,0,3,0,0,0,1,2,0,0,0,0,219,0,0,218,0,0,0,0,21,0,0,197,80,4/6/2019,2019,4
2019-04-07T00:00:00.000-0400,40,0,0,0,32,46,61,7,0,0,39,620,243,65,3,0,60,1,4,0,0,9,0,0,48,15,2,0,0,7,0,0,15,0,0,0,7,7,1,0,1,1,1809,37,0,1736,13,59,0,0,326,0,0,1372,611,4/7/2019,2019,4
2019-04-08T00:00:00.000-0400,30,0,0,0,21,45,63,9,0,0,43,631,241,91,8,11,73,6,1,0,0,9,0,0,56,23,3,0,0,4,0,0,23,0,0,0,16,5,2,9,5,1,2536,123,279,2028,227,0,0,0,453,0,0,1451,702,4/8/2019,2019,4
2019-04-09T00:00:00.000-0400,35,0,0,0,31,44,0,10,0,0,55,638,248,94,4,3,77,13,1,0,0,5,0,0,68,28,4,0,0,4,0,0,26,0,0,0,19,9,0,3,9,1,4399,120,131,3649,597,19,0,0,145,0,0,3383,1004,4/9/2019,2019,4
2019-04-10T00:00:00.000-0400,40,0,0,0,26,52,54,4,0,0,59,638,235,80,4,9,70,1,0,0,0,6,0,0,60,19,3,0,0,4,0,0,19,0,0,0,9,9,1,6,1,0,2506,162,88,2389,28,0,0,0,160,0,0,2066,767,4/10/2019,2019,4
2019-04-11T00:00:00.000-0400,41,108,0,0,28,55,0,15,0,0,42,630,226,98,6,16,71,11,0,0,0,9,0,0,56,19,4,0,0,5,0,0,18,1,0,0,12,6,0,5,3,0,3273,196,845,1675,751,0,0,0,217,0,0,1261,789,4/11/2019,2019,4
2019-04-12T00:00:00.000-0400,40,0,0,0,32,69,0,15,0,0,34,637,230,62,1,3,59,0,0,0,0,8,0,0,50,17,1,0,0,3,0,0,17,0,0,0,13,4,0,3,0,0,1953,47,147,1806,0,0,0,0,120,0,0,1637,694,4/12/2019,2019,4
2019-04-13T00:00:00.000-0400,131,0,0,0,156,54,0,4,0,0,10,630,235,23,0,0,22,1,0,0,0,2,0,0,20,4,0,0,0,2,0,0,4,0,0,0,3,1,0,0,1,0,1250,0,0,1202,47,0,0,0,448,0,0,754,525,4/13/2019,2019,4
2019-04-14T00:00:00.000-0400,52,0,0,0,87,39,0,3,0,0,20,622,221,27,0,0,26,1,0,0,0,7,0,0,19,7,0,0,0,3,0,0,7,0,0,0,2,5,0,0,1,0,883,0,0,865,17,0,0,0,261,0,0,604,370,4/14/2019,2019,4
2019-04-15T00:00:00.000-0400,35,0,0,0,24,45,26,8,0,0,40,634,217,65,2,2,56,7,0,0,0,10,0,0,44,16,1,0,0,6,0,0,16,0,0,0,7,8,1,1,4,0,2108,365,25,1882,200,0,0,0,387,0,0,1129,567,4/15/2019,2019,4
2019-04-16T00:00:00.000-0400,44,0,0,0,33,60,60,3,0,0,62,646,217,94,3,4,82,8,0,0,0,3,0,0,76,26,2,0,0,3,0,0,26,0,0,0,16,9,1,3,5,0,3447,28,136,3058,251,0,0,0,114,0,0,2916,1149,4/16/2019,2019,4
2019-04-17T00:00:00.000-0400,61,0,0,0,29,110,65,2,0,0,37,640,202,55,2,3,47,5,0,0,0,10,0,0,35,16,2,0,0,5,0,0,16,0,0,0,9,6,1,3,2,0,3321,88,117,2921,282,0,0,0,155,0,0,2677,991,4/17/2019,2019,4
2019-04-18T00:00:00.000-0400,30,0,0,0,28,33,0,5,0,0,36,643,191,49,3,4,44,1,0,0,0,10,0,0,31,15,3,0,0,6,0,0,15,0,0,0,8,7,0,1,1,0,1326,108,158,1133,34,0,0,0,141,0,0,884,456,4/18/2019,2019,4
2019-04-19T00:00:00.000-0400,20,0,0,0,20,17,0,6,0,0,13,622,179,26,0,2,23,1,0,0,0,1,0,0,22,7,0,0,0,1,0,0,7,0,0,0,6,1,0,1,1,0,367,0,36,313,17,0,0,0,34,0,0,278,140,4/19/2019,2019,4
2019-04-20T00:00:00.000-0400,43,0,0,0,19,67,0,1,0,0,6,586,178,8,2,0,7,1,0,0,0,0,0,0,5,2,1,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,312,19,0,312,0,0,0,0,0,0,0,292,86,4/20/2019,2019,4
2019-04-21T00:00:00.000-0400,66,0,0,0,65,73,0,6,0,0,12,571,175,35,4,3,27,1,4,0,0,1,0,0,22,9,2,0,0,1,0,0,8,0,0,0,8,1,0,1,1,1,2941,1564,9,2916,12,2,0,0,59,0,0,1293,597,4/21/2019,2019,4
2019-04-22T00:00:00.000-0400,38,0,0,0,27,45,49,12,0,0,54,593,185,87,10,4,76,7,0,0,0,4,0,0,62,21,3,0,0,3,0,0,21,0,0,0,9,11,1,3,3,0,3286,881,149,2914,222,0,0,0,31,0,0,2001,802,4/22/2019,2019,4
2019-04-23T00:00:00.000-0400,26,0,0,0,26,27,0,17,0,0,57,601,178,91,0,2,83,5,1,0,0,12,0,0,71,26,0,0,0,7,0,0,26,0,0,0,20,6,0,2,4,1,1871,0,43,1642,185,0,0,0,102,0,0,1540,697,4/23/2019,2019,4
2019-04-24T00:00:00.000-0400,33,0,0,0,25,53,0,18,0,0,47,601,179,96,4,3,91,2,0,0,0,19,0,0,68,24,2,0,0,8,0,0,23,0,0,0,17,7,0,3,1,0,3517,48,117,3393,6,0,0,0,1534,0,0,1810,809,4/24/2019,2019,4
2019-04-25T00:00:00.000-0400,38,0,0,0,33,34,88,9,0,0,53,597,193,82,0,3,75,4,0,0,0,7,0,0,68,23,0,0,0,5,0,0,23,0,0,0,15,6,2,3,3,0,2547,0,155,2323,68,0,0,0,183,0,0,2139,881,4/25/2019,2019,4
2019-04-26T00:00:00.000-0400,35,0,0,0,21,54,69,3,0,0,20,586,202,39,1,14,22,3,0,0,0,4,0,0,17,13,1,0,0,3,0,0,11,0,0,0,8,4,1,8,2,0,1365,20,529,749,87,0,0,0,124,0,0,604,459,4/26/2019,2019,4
2019-04-27T00:00:00.000-0400,35,0,0,0,0,35,0,0,0,0,11,572,204,17,0,0,16,1,0,0,0,2,0,0,14,3,0,0,0,1,0,0,3,0,0,0,0,3,0,0,1,0,370,0,0,340,30,0,0,0,49,0,0,290,105,4/27/2019,2019,4
2019-04-28T00:00:00.000-0400,26,0,0,0,19,46,0,8,0,0,18,558,205,41,1,5,30,2,4,0,0,2,0,0,27,11,0,0,0,2,0,0,11,0,0,0,8,3,0,2,1,4,919,0,56,808,51,2,0,0,76,0,0,732,292,4/28/2019,2019,4
2019-04-29T00:00:00.000-0400,38,0,0,0,26,44,62,4,0,0,48,560,203,68,5,4,59,5,0,0,0,6,0,0,48,18,3,0,0,3,0,0,18,0,0,0,8,8,2,4,3,0,2201,82,158,1770,272,0,0,0,159,0,0,1528,692,4/29/2019,2019,4
2019-04-30T00:00:00.000-0400,27,0,0,0,28,23,0,8,0,0,42,564,193,69,3,1,65,3,0,0,0,3,0,0,59,24,2,0,0,3,0,0,24,0,0,0,20,4,0,1,3,0,1871,63,48,1779,44,0,0,0,48,0,0,1666,663,4/30/2019,2019,4
2019-05-01T00:00:00.000-0400,34,0,0,0,33,44,0,7,0,0,35,558,186,52,0,3,48,1,0,0,0,3,0,0,45,19,0,0,0,3,0,0,19,0,0,0,16,3,0,3,1,0,1597,0,138,1457,1,0,0,0,57,0,0,1400,664,5/1/2019,2019,5
2019-05-02T00:00:00.000-0400,32,0,0,0,34,26,0,0,0,0,20,548,156,32,0,5,26,1,0,0,0,3,0,0,23,11,0,0,0,2,0,0,11,0,0,0,8,3,0,3,1,0,845,0,156,645,43,0,0,0,77,0,0,567,354,5/2/2019,2019,5
2019-05-03T00:00:00.000-0400,48,0,0,0,40,50,96,2,0,0,33,542,164,42,3,2,37,3,0,0,0,2,0,0,32,13,2,0,0,1,0,0,13,0,0,0,8,4,1,1,2,0,2219,121,158,1864,196,0,0,0,23,0,0,1719,626,5/3/2019,2019,5
2019-05-04T00:00:00.000-0400,120,0,0,0,0,120,0,2,0,0,5,521,160,6,0,0,5,1,0,0,0,0,0,0,5,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,472,0,0,366,106,0,0,0,0,0,0,366,120,5/4/2019,2019,5
2019-05-05T00:00:00.000-0400,8,0,0,0,1,15,0,0,0,0,6,513,152,8,0,2,6,0,0,0,0,1,0,0,5,2,0,0,0,1,0,0,2,0,0,0,1,1,0,1,0,0,142,0,3,138,0,0,0,0,14,0,0,124,16,5/5/2019,2019,5
2019-05-06T00:00:00.000-0400,42,0,0,0,55,23,0,8,0,0,17,524,132,25,0,0,24,1,0,0,0,2,0,0,22,5,0,0,0,2,0,0,5,0,0,0,3,2,0,0,1,0,588,0,0,551,36,0,0,0,54,0,0,497,213,5/6/2019,2019,5
2019-05-07T00:00:00.000-0400,27,0,0,0,14,65,0,10,0,0,31,529,122,51,0,2,48,1,0,0,0,0,0,0,48,16,0,0,0,0,0,0,16,0,0,0,12,4,0,2,1,0,1524,0,34,1481,8,0,0,0,0,0,0,1481,437,5/7/2019,2019,5
2019-05-08T00:00:00.000-0400,29,0,0,0,29,0,0,6,0,0,19,511,112,30,0,4,26,0,0,0,0,1,1,0,24,10,0,0,0,0,1,0,10,0,0,0,10,0,0,3,0,0,676,0,48,628,0,0,0,0,0,0,0,627,291,5/8/2019,2019,5
2019-05-09T00:00:00.000-0400,43,0,0,0,16,78,0,3,0,0,14,499,109,23,0,1,21,1,0,0,0,1,0,0,20,7,0,0,0,1,0,0,7,0,0,0,4,3,0,1,1,0,3838,0,23,3762,52,0,0,0,27,0,0,3734,303,5/9/2019,2019,5
2019-05-10T00:00:00.000-0400,40,0,0,0,24,61,0,0,0,0,16,491,92,24,1,4,19,1,0,0,0,0,0,0,18,9,1,0,0,0,0,0,9,0,0,0,5,4,0,3,1,0,4882,14,136,4746,0,0,0,0,0,0,0,4732,367,5/10/2019,2019,5
